signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,hold_bars
388569,388570,388594,2023-09-11 04:45:00,2023-09-11 04:50:00,2023-09-11 06:50:00,1,24
388602,388603,388627,2023-09-11 07:30:00,2023-09-11 07:35:00,2023-09-11 09:35:00,-1,24
388644,388645,388669,2023-09-11 11:00:00,2023-09-11 11:05:00,2023-09-11 13:05:00,1,24
388674,388675,388699,2023-09-11 13:30:00,2023-09-11 13:35:00,2023-09-11 15:35:00,-1,24
388729,388730,388754,2023-09-11 18:05:00,2023-09-11 18:10:00,2023-09-11 20:10:00,-1,24
388753,388754,388778,2023-09-11 20:05:00,2023-09-11 20:10:00,2023-09-11 22:10:00,-1,24
388780,388781,388805,2023-09-11 22:20:00,2023-09-11 22:25:00,2023-09-12 00:25:00,-1,24
388805,388806,388830,2023-09-12 00:25:00,2023-09-12 00:30:00,2023-09-12 02:30:00,-1,24
388830,388831,388855,2023-09-12 02:30:00,2023-09-12 02:35:00,2023-09-12 04:35:00,1,24
388868,388869,388893,2023-09-12 05:40:00,2023-09-12 05:45:00,2023-09-12 07:45:00,-1,24
388962,388963,388987,2023-09-12 13:30:00,2023-09-12 13:35:00,2023-09-12 15:35:00,-1,24
388986,388987,389011,2023-09-12 15:30:00,2023-09-12 15:35:00,2023-09-12 17:35:00,-1,24
389011,389012,389036,2023-09-12 17:35:00,2023-09-12 17:40:00,2023-09-12 19:40:00,1,24
389035,389036,389060,2023-09-12 19:35:00,2023-09-12 19:40:00,2023-09-12 21:40:00,-1,24
389062,389063,389087,2023-09-12 21:50:00,2023-09-12 21:55:00,2023-09-12 23:55:00,1,24
389103,389104,389128,2023-09-13 01:15:00,2023-09-13 01:20:00,2023-09-13 03:20:00,-1,24
389132,389133,389157,2023-09-13 03:40:00,2023-09-13 03:45:00,2023-09-13 05:45:00,-1,24
389159,389160,389184,2023-09-13 05:55:00,2023-09-13 06:00:00,2023-09-13 08:00:00,1,24
389187,389188,389212,2023-09-13 08:15:00,2023-09-13 08:20:00,2023-09-13 10:20:00,1,24
389216,389217,389241,2023-09-13 10:40:00,2023-09-13 10:45:00,2023-09-13 12:45:00,1,24
389246,389247,389271,2023-09-13 13:10:00,2023-09-13 13:15:00,2023-09-13 15:15:00,1,24
389289,389290,389314,2023-09-13 16:45:00,2023-09-13 16:50:00,2023-09-13 18:50:00,-1,24
389322,389323,389347,2023-09-13 19:30:00,2023-09-13 19:35:00,2023-09-13 21:35:00,1,24
389353,389354,389378,2023-09-13 22:05:00,2023-09-13 22:10:00,2023-09-14 00:10:00,-1,24
389379,389380,389404,2023-09-14 00:15:00,2023-09-14 00:20:00,2023-09-14 02:20:00,-1,24
389403,389404,389428,2023-09-14 02:15:00,2023-09-14 02:20:00,2023-09-14 04:20:00,1,24
389438,389439,389463,2023-09-14 05:10:00,2023-09-14 05:15:00,2023-09-14 07:15:00,1,24
389466,389467,389491,2023-09-14 07:30:00,2023-09-14 07:35:00,2023-09-14 09:35:00,-1,24
389494,389495,389519,2023-09-14 09:50:00,2023-09-14 09:55:00,2023-09-14 11:55:00,-1,24
389605,389606,389630,2023-09-14 19:05:00,2023-09-14 19:10:00,2023-09-14 21:10:00,-1,24
389636,389637,389661,2023-09-14 21:40:00,2023-09-14 21:45:00,2023-09-14 23:45:00,1,24
389669,389670,389694,2023-09-15 00:25:00,2023-09-15 00:30:00,2023-09-15 02:30:00,-1,24
389693,389694,389718,2023-09-15 02:25:00,2023-09-15 02:30:00,2023-09-15 04:30:00,1,24
389731,389732,389756,2023-09-15 05:35:00,2023-09-15 05:40:00,2023-09-15 07:40:00,-1,24
389755,389756,389780,2023-09-15 07:35:00,2023-09-15 07:40:00,2023-09-15 09:40:00,-1,24
389787,389788,389812,2023-09-15 10:15:00,2023-09-15 10:20:00,2023-09-15 12:20:00,-1,24
389824,389825,389849,2023-09-15 13:20:00,2023-09-15 13:25:00,2023-09-15 15:25:00,-1,24
389848,389849,389873,2023-09-15 15:20:00,2023-09-15 15:25:00,2023-09-15 17:25:00,-1,24
389883,389884,389908,2023-09-15 18:15:00,2023-09-15 18:20:00,2023-09-15 20:20:00,1,24
389926,389927,389951,2023-09-15 21:50:00,2023-09-15 21:55:00,2023-09-15 23:55:00,-1,24
389955,389956,389980,2023-09-16 00:15:00,2023-09-16 00:20:00,2023-09-16 02:20:00,-1,24
389985,389986,390010,2023-09-16 02:45:00,2023-09-16 02:50:00,2023-09-16 04:50:00,-1,24
390043,390044,390068,2023-09-16 07:35:00,2023-09-16 07:40:00,2023-09-16 09:40:00,-1,24
390067,390068,390092,2023-09-16 09:35:00,2023-09-16 09:40:00,2023-09-16 11:40:00,-1,24
390096,390097,390121,2023-09-16 12:00:00,2023-09-16 12:05:00,2023-09-16 14:05:00,-1,24
390127,390128,390152,2023-09-16 14:35:00,2023-09-16 14:40:00,2023-09-16 16:40:00,1,24
390156,390157,390181,2023-09-16 17:00:00,2023-09-16 17:05:00,2023-09-16 19:05:00,-1,24
390181,390182,390206,2023-09-16 19:05:00,2023-09-16 19:10:00,2023-09-16 21:10:00,1,24
390218,390219,390243,2023-09-16 22:10:00,2023-09-16 22:15:00,2023-09-17 00:15:00,1,24
390246,390247,390271,2023-09-17 00:30:00,2023-09-17 00:35:00,2023-09-17 02:35:00,-1,24
390270,390271,390295,2023-09-17 02:30:00,2023-09-17 02:35:00,2023-09-17 04:35:00,1,24
390347,390348,390372,2023-09-17 08:55:00,2023-09-17 09:00:00,2023-09-17 11:00:00,-1,24
390378,390379,390403,2023-09-17 11:30:00,2023-09-17 11:35:00,2023-09-17 13:35:00,1,24
390403,390404,390428,2023-09-17 13:35:00,2023-09-17 13:40:00,2023-09-17 15:40:00,1,24
390440,390441,390465,2023-09-17 16:40:00,2023-09-17 16:45:00,2023-09-17 18:45:00,1,24
390466,390467,390491,2023-09-17 18:50:00,2023-09-17 18:55:00,2023-09-17 20:55:00,-1,24
390497,390498,390522,2023-09-17 21:25:00,2023-09-17 21:30:00,2023-09-17 23:30:00,-1,24
390543,390544,390568,2023-09-18 01:15:00,2023-09-18 01:20:00,2023-09-18 03:20:00,1,24
390572,390573,390597,2023-09-18 03:40:00,2023-09-18 03:45:00,2023-09-18 05:45:00,-1,24
390606,390607,390631,2023-09-18 06:30:00,2023-09-18 06:35:00,2023-09-18 08:35:00,1,24
390630,390631,390655,2023-09-18 08:30:00,2023-09-18 08:35:00,2023-09-18 10:35:00,-1,24
390696,390697,390721,2023-09-18 14:00:00,2023-09-18 14:05:00,2023-09-18 16:05:00,1,24
390754,390755,390779,2023-09-18 18:50:00,2023-09-18 18:55:00,2023-09-18 20:55:00,1,24
390786,390787,390811,2023-09-18 21:30:00,2023-09-18 21:35:00,2023-09-18 23:35:00,-1,24
390829,390830,390854,2023-09-19 01:05:00,2023-09-19 01:10:00,2023-09-19 03:10:00,-1,24
390855,390856,390880,2023-09-19 03:15:00,2023-09-19 03:20:00,2023-09-19 05:20:00,1,24
390880,390881,390905,2023-09-19 05:20:00,2023-09-19 05:25:00,2023-09-19 07:25:00,1,24
390922,390923,390947,2023-09-19 08:50:00,2023-09-19 08:55:00,2023-09-19 10:55:00,1,24
390963,390964,390988,2023-09-19 12:15:00,2023-09-19 12:20:00,2023-09-19 14:20:00,-1,24
390992,390993,391017,2023-09-19 14:40:00,2023-09-19 14:45:00,2023-09-19 16:45:00,-1,24
391024,391025,391049,2023-09-19 17:20:00,2023-09-19 17:25:00,2023-09-19 19:25:00,-1,24
391054,391055,391079,2023-09-19 19:50:00,2023-09-19 19:55:00,2023-09-19 21:55:00,-1,24
391085,391086,391110,2023-09-19 22:25:00,2023-09-19 22:30:00,2023-09-20 00:30:00,1,24
391111,391112,391136,2023-09-20 00:35:00,2023-09-20 00:40:00,2023-09-20 02:40:00,-1,24
391137,391138,391162,2023-09-20 02:45:00,2023-09-20 02:50:00,2023-09-20 04:50:00,-1,24
391161,391162,391186,2023-09-20 04:45:00,2023-09-20 04:50:00,2023-09-20 06:50:00,-1,24
391186,391187,391211,2023-09-20 06:50:00,2023-09-20 06:55:00,2023-09-20 08:55:00,-1,24
391211,391212,391236,2023-09-20 08:55:00,2023-09-20 09:00:00,2023-09-20 11:00:00,1,24
391237,391238,391262,2023-09-20 11:05:00,2023-09-20 11:10:00,2023-09-20 13:10:00,1,24
391262,391263,391287,2023-09-20 13:10:00,2023-09-20 13:15:00,2023-09-20 15:15:00,-1,24
391287,391288,391312,2023-09-20 15:15:00,2023-09-20 15:20:00,2023-09-20 17:20:00,1,24
391325,391326,391350,2023-09-20 18:25:00,2023-09-20 18:30:00,2023-09-20 20:30:00,-1,24
391349,391350,391374,2023-09-20 20:25:00,2023-09-20 20:30:00,2023-09-20 22:30:00,1,24
391376,391377,391401,2023-09-20 22:40:00,2023-09-20 22:45:00,2023-09-21 00:45:00,-1,24
391400,391401,391425,2023-09-21 00:40:00,2023-09-21 00:45:00,2023-09-21 02:45:00,1,24
391429,391430,391454,2023-09-21 03:05:00,2023-09-21 03:10:00,2023-09-21 05:10:00,1,24
391454,391455,391479,2023-09-21 05:10:00,2023-09-21 05:15:00,2023-09-21 07:15:00,-1,24
391482,391483,391507,2023-09-21 07:30:00,2023-09-21 07:35:00,2023-09-21 09:35:00,-1,24
391511,391512,391536,2023-09-21 09:55:00,2023-09-21 10:00:00,2023-09-21 12:00:00,-1,24
391603,391604,391628,2023-09-21 17:35:00,2023-09-21 17:40:00,2023-09-21 19:40:00,1,24
391644,391645,391669,2023-09-21 21:00:00,2023-09-21 21:05:00,2023-09-21 23:05:00,1,24
391670,391671,391695,2023-09-21 23:10:00,2023-09-21 23:15:00,2023-09-22 01:15:00,1,24
391706,391707,391731,2023-09-22 02:10:00,2023-09-22 02:15:00,2023-09-22 04:15:00,-1,24
391736,391737,391761,2023-09-22 04:40:00,2023-09-22 04:45:00,2023-09-22 06:45:00,-1,24
391761,391762,391786,2023-09-22 06:45:00,2023-09-22 06:50:00,2023-09-22 08:50:00,1,24
391785,391786,391810,2023-09-22 08:45:00,2023-09-22 08:50:00,2023-09-22 10:50:00,1,24
391820,391821,391845,2023-09-22 11:40:00,2023-09-22 11:45:00,2023-09-22 13:45:00,-1,24
391889,391890,391914,2023-09-22 17:25:00,2023-09-22 17:30:00,2023-09-22 19:30:00,1,24
391919,391920,391944,2023-09-22 19:55:00,2023-09-22 20:00:00,2023-09-22 22:00:00,-1,24
391952,391953,391977,2023-09-22 22:40:00,2023-09-22 22:45:00,2023-09-23 00:45:00,1,24
391976,391977,392001,2023-09-23 00:40:00,2023-09-23 00:45:00,2023-09-23 02:45:00,1,24
392027,392028,392052,2023-09-23 04:55:00,2023-09-23 05:00:00,2023-09-23 07:00:00,-1,24
392063,392064,392088,2023-09-23 07:55:00,2023-09-23 08:00:00,2023-09-23 10:00:00,1,24
392104,392105,392129,2023-09-23 11:20:00,2023-09-23 11:25:00,2023-09-23 13:25:00,-1,24
392164,392165,392189,2023-09-23 16:20:00,2023-09-23 16:25:00,2023-09-23 18:25:00,1,24
392191,392192,392216,2023-09-23 18:35:00,2023-09-23 18:40:00,2023-09-23 20:40:00,-1,24
392217,392218,392242,2023-09-23 20:45:00,2023-09-23 20:50:00,2023-09-23 22:50:00,1,24
392248,392249,392273,2023-09-23 23:20:00,2023-09-23 23:25:00,2023-09-24 01:25:00,1,24
392309,392310,392334,2023-09-24 04:25:00,2023-09-24 04:30:00,2023-09-24 06:30:00,1,24
392333,392334,392358,2023-09-24 06:25:00,2023-09-24 06:30:00,2023-09-24 08:30:00,1,24
392360,392361,392385,2023-09-24 08:40:00,2023-09-24 08:45:00,2023-09-24 10:45:00,-1,24
392387,392388,392412,2023-09-24 10:55:00,2023-09-24 11:00:00,2023-09-24 13:00:00,-1,24
392426,392427,392451,2023-09-24 14:10:00,2023-09-24 14:15:00,2023-09-24 16:15:00,1,24
392455,392456,392480,2023-09-24 16:35:00,2023-09-24 16:40:00,2023-09-24 18:40:00,1,24
392499,392500,392524,2023-09-24 20:15:00,2023-09-24 20:20:00,2023-09-24 22:20:00,-1,24
392523,392524,392548,2023-09-24 22:15:00,2023-09-24 22:20:00,2023-09-25 00:20:00,-1,24
392553,392554,392578,2023-09-25 00:45:00,2023-09-25 00:50:00,2023-09-25 02:50:00,-1,24
392583,392584,392608,2023-09-25 03:15:00,2023-09-25 03:20:00,2023-09-25 05:20:00,1,24
392632,392633,392657,2023-09-25 07:20:00,2023-09-25 07:25:00,2023-09-25 09:25:00,-1,24
392658,392659,392683,2023-09-25 09:30:00,2023-09-25 09:35:00,2023-09-25 11:35:00,1,24
392688,392689,392713,2023-09-25 12:00:00,2023-09-25 12:05:00,2023-09-25 14:05:00,1,24
392715,392716,392740,2023-09-25 14:15:00,2023-09-25 14:20:00,2023-09-25 16:20:00,1,24
392755,392756,392780,2023-09-25 17:35:00,2023-09-25 17:40:00,2023-09-25 19:40:00,-1,24
392779,392780,392804,2023-09-25 19:35:00,2023-09-25 19:40:00,2023-09-25 21:40:00,-1,24
392808,392809,392833,2023-09-25 22:00:00,2023-09-25 22:05:00,2023-09-26 00:05:00,-1,24
392838,392839,392863,2023-09-26 00:30:00,2023-09-26 00:35:00,2023-09-26 02:35:00,1,24
392866,392867,392891,2023-09-26 02:50:00,2023-09-26 02:55:00,2023-09-26 04:55:00,-1,24
392894,392895,392919,2023-09-26 05:10:00,2023-09-26 05:15:00,2023-09-26 07:15:00,-1,24
392921,392922,392946,2023-09-26 07:25:00,2023-09-26 07:30:00,2023-09-26 09:30:00,-1,24
392948,392949,392973,2023-09-26 09:40:00,2023-09-26 09:45:00,2023-09-26 11:45:00,-1,24
392981,392982,393006,2023-09-26 12:25:00,2023-09-26 12:30:00,2023-09-26 14:30:00,1,24
393011,393012,393036,2023-09-26 14:55:00,2023-09-26 15:00:00,2023-09-26 17:00:00,1,24
393056,393057,393081,2023-09-26 18:40:00,2023-09-26 18:45:00,2023-09-26 20:45:00,-1,24
393093,393094,393118,2023-09-26 21:45:00,2023-09-26 21:50:00,2023-09-26 23:50:00,-1,24
393163,393164,393188,2023-09-27 03:35:00,2023-09-27 03:40:00,2023-09-27 05:40:00,-1,24
393207,393208,393232,2023-09-27 07:15:00,2023-09-27 07:20:00,2023-09-27 09:20:00,-1,24
393233,393234,393258,2023-09-27 09:25:00,2023-09-27 09:30:00,2023-09-27 11:30:00,1,24
393283,393284,393308,2023-09-27 13:35:00,2023-09-27 13:40:00,2023-09-27 15:40:00,1,24
393314,393315,393339,2023-09-27 16:10:00,2023-09-27 16:15:00,2023-09-27 18:15:00,1,24
393347,393348,393372,2023-09-27 18:55:00,2023-09-27 19:00:00,2023-09-27 21:00:00,-1,24
393377,393378,393402,2023-09-27 21:25:00,2023-09-27 21:30:00,2023-09-27 23:30:00,1,24
393409,393410,393434,2023-09-28 00:05:00,2023-09-28 00:10:00,2023-09-28 02:10:00,-1,24
393444,393445,393469,2023-09-28 03:00:00,2023-09-28 03:05:00,2023-09-28 05:05:00,1,24
393470,393471,393495,2023-09-28 05:10:00,2023-09-28 05:15:00,2023-09-28 07:15:00,1,24
393498,393499,393523,2023-09-28 07:30:00,2023-09-28 07:35:00,2023-09-28 09:35:00,1,24
393527,393528,393552,2023-09-28 09:55:00,2023-09-28 10:00:00,2023-09-28 12:00:00,1,24
393557,393558,393582,2023-09-28 12:25:00,2023-09-28 12:30:00,2023-09-28 14:30:00,1,24
393619,393620,393644,2023-09-28 17:35:00,2023-09-28 17:40:00,2023-09-28 19:40:00,1,24
393675,393676,393700,2023-09-28 22:15:00,2023-09-28 22:20:00,2023-09-29 00:20:00,-1,24
393703,393704,393728,2023-09-29 00:35:00,2023-09-29 00:40:00,2023-09-29 02:40:00,1,24
393729,393730,393754,2023-09-29 02:45:00,2023-09-29 02:50:00,2023-09-29 04:50:00,-1,24
393757,393758,393782,2023-09-29 05:05:00,2023-09-29 05:10:00,2023-09-29 07:10:00,1,24
393782,393783,393807,2023-09-29 07:10:00,2023-09-29 07:15:00,2023-09-29 09:15:00,-1,24
393809,393810,393834,2023-09-29 09:25:00,2023-09-29 09:30:00,2023-09-29 11:30:00,1,24
393833,393834,393858,2023-09-29 11:25:00,2023-09-29 11:30:00,2023-09-29 13:30:00,1,24
393862,393863,393887,2023-09-29 13:50:00,2023-09-29 13:55:00,2023-09-29 15:55:00,-1,24
393888,393889,393913,2023-09-29 16:00:00,2023-09-29 16:05:00,2023-09-29 18:05:00,-1,24
393916,393917,393941,2023-09-29 18:20:00,2023-09-29 18:25:00,2023-09-29 20:25:00,-1,24
393943,393944,393968,2023-09-29 20:35:00,2023-09-29 20:40:00,2023-09-29 22:40:00,-1,24
393970,393971,393995,2023-09-29 22:50:00,2023-09-29 22:55:00,2023-09-30 00:55:00,-1,24
393998,393999,394023,2023-09-30 01:10:00,2023-09-30 01:15:00,2023-09-30 03:15:00,-1,24
394022,394023,394047,2023-09-30 03:10:00,2023-09-30 03:15:00,2023-09-30 05:15:00,-1,24
394091,394092,394116,2023-09-30 08:55:00,2023-09-30 09:00:00,2023-09-30 11:00:00,1,24
394119,394120,394144,2023-09-30 11:15:00,2023-09-30 11:20:00,2023-09-30 13:20:00,1,24
394156,394157,394181,2023-09-30 14:20:00,2023-09-30 14:25:00,2023-09-30 16:25:00,-1,24
394181,394182,394206,2023-09-30 16:25:00,2023-09-30 16:30:00,2023-09-30 18:30:00,-1,24
394206,394207,394231,2023-09-30 18:30:00,2023-09-30 18:35:00,2023-09-30 20:35:00,-1,24
394238,394239,394263,2023-09-30 21:10:00,2023-09-30 21:15:00,2023-09-30 23:15:00,-1,24
394264,394265,394289,2023-09-30 23:20:00,2023-09-30 23:25:00,2023-10-01 01:25:00,-1,24
394289,394290,394314,2023-10-01 01:25:00,2023-10-01 01:30:00,2023-10-01 03:30:00,-1,24
394314,394315,394339,2023-10-01 03:30:00,2023-10-01 03:35:00,2023-10-01 05:35:00,1,24
394342,394343,394367,2023-10-01 05:50:00,2023-10-01 05:55:00,2023-10-01 07:55:00,-1,24
394369,394370,394394,2023-10-01 08:05:00,2023-10-01 08:10:00,2023-10-01 10:10:00,-1,24
394408,394409,394433,2023-10-01 11:20:00,2023-10-01 11:25:00,2023-10-01 13:25:00,-1,24
394432,394433,394457,2023-10-01 13:20:00,2023-10-01 13:25:00,2023-10-01 15:25:00,1,24
394461,394462,394486,2023-10-01 15:45:00,2023-10-01 15:50:00,2023-10-01 17:50:00,1,24
394491,394492,394516,2023-10-01 18:15:00,2023-10-01 18:20:00,2023-10-01 20:20:00,1,24
394516,394517,394541,2023-10-01 20:20:00,2023-10-01 20:25:00,2023-10-01 22:25:00,-1,24
394559,394560,394584,2023-10-01 23:55:00,2023-10-02 00:00:00,2023-10-02 02:00:00,-1,24
394590,394591,394615,2023-10-02 02:30:00,2023-10-02 02:35:00,2023-10-02 04:35:00,1,24
394633,394634,394658,2023-10-02 06:05:00,2023-10-02 06:10:00,2023-10-02 08:10:00,-1,24
394678,394679,394703,2023-10-02 09:50:00,2023-10-02 09:55:00,2023-10-02 11:55:00,-1,24
394717,394718,394742,2023-10-02 13:05:00,2023-10-02 13:10:00,2023-10-02 15:10:00,1,24
394758,394759,394783,2023-10-02 16:30:00,2023-10-02 16:35:00,2023-10-02 18:35:00,1,24
394805,394806,394830,2023-10-02 20:25:00,2023-10-02 20:30:00,2023-10-02 22:30:00,-1,24
394839,394840,394864,2023-10-02 23:15:00,2023-10-02 23:20:00,2023-10-03 01:20:00,1,24
394870,394871,394895,2023-10-03 01:50:00,2023-10-03 01:55:00,2023-10-03 03:55:00,-1,24
394894,394895,394919,2023-10-03 03:50:00,2023-10-03 03:55:00,2023-10-03 05:55:00,1,24
394932,394933,394957,2023-10-03 07:00:00,2023-10-03 07:05:00,2023-10-03 09:05:00,-1,24
394977,394978,395002,2023-10-03 10:45:00,2023-10-03 10:50:00,2023-10-03 12:50:00,-1,24
395017,395018,395042,2023-10-03 14:05:00,2023-10-03 14:10:00,2023-10-03 16:10:00,-1,24
395052,395053,395077,2023-10-03 17:00:00,2023-10-03 17:05:00,2023-10-03 19:05:00,-1,24
395084,395085,395109,2023-10-03 19:40:00,2023-10-03 19:45:00,2023-10-03 21:45:00,-1,24
395114,395115,395139,2023-10-03 22:10:00,2023-10-03 22:15:00,2023-10-04 00:15:00,1,24
395139,395140,395164,2023-10-04 00:15:00,2023-10-04 00:20:00,2023-10-04 02:20:00,-1,24
395171,395172,395196,2023-10-04 02:55:00,2023-10-04 03:00:00,2023-10-04 05:00:00,1,24
395195,395196,395220,2023-10-04 04:55:00,2023-10-04 05:00:00,2023-10-04 07:00:00,-1,24
395226,395227,395251,2023-10-04 07:30:00,2023-10-04 07:35:00,2023-10-04 09:35:00,-1,24
395265,395266,395290,2023-10-04 10:45:00,2023-10-04 10:50:00,2023-10-04 12:50:00,1,24
395291,395292,395316,2023-10-04 12:55:00,2023-10-04 13:00:00,2023-10-04 15:00:00,-1,24
395315,395316,395340,2023-10-04 14:55:00,2023-10-04 15:00:00,2023-10-04 17:00:00,-1,24
395342,395343,395367,2023-10-04 17:10:00,2023-10-04 17:15:00,2023-10-04 19:15:00,-1,24
395401,395402,395426,2023-10-04 22:05:00,2023-10-04 22:10:00,2023-10-05 00:10:00,-1,24
395425,395426,395450,2023-10-05 00:05:00,2023-10-05 00:10:00,2023-10-05 02:10:00,-1,24
395449,395450,395474,2023-10-05 02:05:00,2023-10-05 02:10:00,2023-10-05 04:10:00,1,24
395492,395493,395517,2023-10-05 05:40:00,2023-10-05 05:45:00,2023-10-05 07:45:00,-1,24
395517,395518,395542,2023-10-05 07:45:00,2023-10-05 07:50:00,2023-10-05 09:50:00,-1,24
395553,395554,395578,2023-10-05 10:45:00,2023-10-05 10:50:00,2023-10-05 12:50:00,-1,24
395580,395581,395605,2023-10-05 13:00:00,2023-10-05 13:05:00,2023-10-05 15:05:00,-1,24
395625,395626,395650,2023-10-05 16:45:00,2023-10-05 16:50:00,2023-10-05 18:50:00,-1,24
395650,395651,395675,2023-10-05 18:50:00,2023-10-05 18:55:00,2023-10-05 20:55:00,1,24
395674,395675,395699,2023-10-05 20:50:00,2023-10-05 20:55:00,2023-10-05 22:55:00,-1,24
395701,395702,395726,2023-10-05 23:05:00,2023-10-05 23:10:00,2023-10-06 01:10:00,1,24
395739,395740,395764,2023-10-06 02:15:00,2023-10-06 02:20:00,2023-10-06 04:20:00,-1,24
395767,395768,395792,2023-10-06 04:35:00,2023-10-06 04:40:00,2023-10-06 06:40:00,-1,24
395791,395792,395816,2023-10-06 06:35:00,2023-10-06 06:40:00,2023-10-06 08:40:00,1,24
395831,395832,395856,2023-10-06 09:55:00,2023-10-06 10:00:00,2023-10-06 12:00:00,-1,24
395887,395888,395912,2023-10-06 14:35:00,2023-10-06 14:40:00,2023-10-06 16:40:00,1,24
395927,395928,395952,2023-10-06 17:55:00,2023-10-06 18:00:00,2023-10-06 20:00:00,1,24
395953,395954,395978,2023-10-06 20:05:00,2023-10-06 20:10:00,2023-10-06 22:10:00,1,24
395994,395995,396019,2023-10-06 23:30:00,2023-10-06 23:35:00,2023-10-07 01:35:00,-1,24
396029,396030,396054,2023-10-07 02:25:00,2023-10-07 02:30:00,2023-10-07 04:30:00,1,24
396065,396066,396090,2023-10-07 05:25:00,2023-10-07 05:30:00,2023-10-07 07:30:00,-1,24
396095,396096,396120,2023-10-07 07:55:00,2023-10-07 08:00:00,2023-10-07 10:00:00,1,24
396123,396124,396148,2023-10-07 10:15:00,2023-10-07 10:20:00,2023-10-07 12:20:00,1,24
396155,396156,396180,2023-10-07 12:55:00,2023-10-07 13:00:00,2023-10-07 15:00:00,-1,24
396187,396188,396212,2023-10-07 15:35:00,2023-10-07 15:40:00,2023-10-07 17:40:00,1,24
396220,396221,396245,2023-10-07 18:20:00,2023-10-07 18:25:00,2023-10-07 20:25:00,1,24
396246,396247,396271,2023-10-07 20:30:00,2023-10-07 20:35:00,2023-10-07 22:35:00,-1,24
396276,396277,396301,2023-10-07 23:00:00,2023-10-07 23:05:00,2023-10-08 01:05:00,-1,24
396305,396306,396330,2023-10-08 01:25:00,2023-10-08 01:30:00,2023-10-08 03:30:00,-1,24
396333,396334,396358,2023-10-08 03:45:00,2023-10-08 03:50:00,2023-10-08 05:50:00,1,24
396376,396377,396401,2023-10-08 07:20:00,2023-10-08 07:25:00,2023-10-08 09:25:00,-1,24
396410,396411,396435,2023-10-08 10:10:00,2023-10-08 10:15:00,2023-10-08 12:15:00,-1,24
396443,396444,396468,2023-10-08 12:55:00,2023-10-08 13:00:00,2023-10-08 15:00:00,-1,24
396467,396468,396492,2023-10-08 14:55:00,2023-10-08 15:00:00,2023-10-08 17:00:00,-1,24
396497,396498,396522,2023-10-08 17:25:00,2023-10-08 17:30:00,2023-10-08 19:30:00,1,24
396522,396523,396547,2023-10-08 19:30:00,2023-10-08 19:35:00,2023-10-08 21:35:00,1,24
396548,396549,396573,2023-10-08 21:40:00,2023-10-08 21:45:00,2023-10-08 23:45:00,-1,24
396580,396581,396605,2023-10-09 00:20:00,2023-10-09 00:25:00,2023-10-09 02:25:00,-1,24
396609,396610,396634,2023-10-09 02:45:00,2023-10-09 02:50:00,2023-10-09 04:50:00,-1,24
396636,396637,396661,2023-10-09 05:00:00,2023-10-09 05:05:00,2023-10-09 07:05:00,1,24
396669,396670,396694,2023-10-09 07:45:00,2023-10-09 07:50:00,2023-10-09 09:50:00,1,24
396717,396718,396742,2023-10-09 11:45:00,2023-10-09 11:50:00,2023-10-09 13:50:00,1,24
396745,396746,396770,2023-10-09 14:05:00,2023-10-09 14:10:00,2023-10-09 16:10:00,-1,24
396785,396786,396810,2023-10-09 17:25:00,2023-10-09 17:30:00,2023-10-09 19:30:00,-1,24
396811,396812,396836,2023-10-09 19:35:00,2023-10-09 19:40:00,2023-10-09 21:40:00,-1,24
396838,396839,396863,2023-10-09 21:50:00,2023-10-09 21:55:00,2023-10-09 23:55:00,-1,24
396869,396870,396894,2023-10-10 00:25:00,2023-10-10 00:30:00,2023-10-10 02:30:00,1,24
396894,396895,396919,2023-10-10 02:30:00,2023-10-10 02:35:00,2023-10-10 04:35:00,-1,24
396918,396919,396943,2023-10-10 04:30:00,2023-10-10 04:35:00,2023-10-10 06:35:00,-1,24
396957,396958,396982,2023-10-10 07:45:00,2023-10-10 07:50:00,2023-10-10 09:50:00,1,24
396982,396983,397007,2023-10-10 09:50:00,2023-10-10 09:55:00,2023-10-10 11:55:00,-1,24
397012,397013,397037,2023-10-10 12:20:00,2023-10-10 12:25:00,2023-10-10 14:25:00,1,24
397053,397054,397078,2023-10-10 15:45:00,2023-10-10 15:50:00,2023-10-10 17:50:00,1,24
