setup_position,signal_position,entry_position,exit_position,setup_date,signal_date,entry_date,exit_date,side,branch,hold_bars
149540,149541,149542,149554,2021-06-03 05:40:00,2021-06-03 05:45:00,2021-06-03 05:50:00,2021-06-03 06:50:00,-1,lvrt_r0,12
150051,150052,150053,150065,2021-06-05 00:15:00,2021-06-05 00:20:00,2021-06-05 00:25:00,2021-06-05 01:25:00,-1,lvrt_r0,12
150167,150168,150169,150181,2021-06-05 09:55:00,2021-06-05 10:00:00,2021-06-05 10:05:00,2021-06-05 11:05:00,-1,lvrt_r0,12
151223,151224,151225,151237,2021-06-09 01:55:00,2021-06-09 02:00:00,2021-06-09 02:05:00,2021-06-09 03:05:00,1,lvrt_r0,12
152477,152478,152479,152491,2021-06-13 10:25:00,2021-06-13 10:30:00,2021-06-13 10:35:00,2021-06-13 11:35:00,-1,lvrt_r0,12
152561,152562,152563,152575,2021-06-13 17:25:00,2021-06-13 17:30:00,2021-06-13 17:35:00,2021-06-13 18:35:00,-1,lvrt_r0,12
153744,153745,153746,153758,2021-06-17 20:00:00,2021-06-17 20:05:00,2021-06-17 20:10:00,2021-06-17 21:10:00,1,lvrt_r0,12
153820,153821,153822,153834,2021-06-18 02:20:00,2021-06-18 02:25:00,2021-06-18 02:30:00,2021-06-18 03:30:00,1,lvrt_r0,12
154591,154592,154593,154605,2021-06-20 18:35:00,2021-06-20 18:40:00,2021-06-20 18:45:00,2021-06-20 19:45:00,-1,lvrt_r0,12
155358,155359,155360,155372,2021-06-23 10:30:00,2021-06-23 10:35:00,2021-06-23 10:40:00,2021-06-23 11:40:00,-1,lvrt_r0,12
156578,156579,156580,156592,2021-06-27 16:10:00,2021-06-27 16:15:00,2021-06-27 16:20:00,2021-06-27 17:20:00,-1,lvrt_r0,12
157339,157340,157341,157353,2021-06-30 07:35:00,2021-06-30 07:40:00,2021-06-30 07:45:00,2021-06-30 08:45:00,-1,lvrt_r0,12
157584,157585,157586,157598,2021-07-01 04:00:00,2021-07-01 04:05:00,2021-07-01 04:10:00,2021-07-01 05:10:00,1,lvrt_r0,12
158706,158707,158708,158720,2021-07-05 01:30:00,2021-07-05 01:35:00,2021-07-05 01:40:00,2021-07-05 02:40:00,1,lvrt_r0,12
158874,158875,158876,158888,2021-07-05 15:30:00,2021-07-05 15:35:00,2021-07-05 15:40:00,2021-07-05 16:40:00,1,lvrt_r0,12
158955,158956,158957,158969,2021-07-05 22:15:00,2021-07-05 22:20:00,2021-07-05 22:25:00,2021-07-05 23:25:00,1,lvrt_r0,12
159039,159040,159041,159053,2021-07-06 05:15:00,2021-07-06 05:20:00,2021-07-06 05:25:00,2021-07-06 06:25:00,-1,lvrt_r0,12
159195,159196,159197,159209,2021-07-06 18:15:00,2021-07-06 18:20:00,2021-07-06 18:25:00,2021-07-06 19:25:00,-1,lvrt_r0,12
159876,159877,159878,159890,2021-07-09 03:00:00,2021-07-09 03:05:00,2021-07-09 03:10:00,2021-07-09 04:10:00,-1,lvrt_r0,12
159998,159999,160000,160012,2021-07-09 13:10:00,2021-07-09 13:15:00,2021-07-09 13:20:00,2021-07-09 14:20:00,-1,lvrt_r0,12
160127,160128,160129,160141,2021-07-09 23:55:00,2021-07-10 00:00:00,2021-07-10 00:05:00,2021-07-10 01:05:00,1,lvrt_r0,12
160528,160529,160530,160542,2021-07-11 09:20:00,2021-07-11 09:25:00,2021-07-11 09:30:00,2021-07-11 10:30:00,-1,lvrt_r0,12
160584,160585,160586,160598,2021-07-11 14:00:00,2021-07-11 14:05:00,2021-07-11 14:10:00,2021-07-11 15:10:00,-1,lvrt_r0,12
160675,160676,160677,160689,2021-07-11 21:35:00,2021-07-11 21:40:00,2021-07-11 21:45:00,2021-07-11 22:45:00,-1,lvrt_r0,12
160745,160746,160747,160759,2021-07-12 03:25:00,2021-07-12 03:30:00,2021-07-12 03:35:00,2021-07-12 04:35:00,-1,lvrt_r0,12
161076,161077,161078,161090,2021-07-13 07:00:00,2021-07-13 07:05:00,2021-07-13 07:10:00,2021-07-13 08:10:00,-1,lvrt_r0,12
161371,161372,161373,161385,2021-07-14 07:35:00,2021-07-14 07:40:00,2021-07-14 07:45:00,2021-07-14 08:45:00,-1,lvrt_r0,12
161564,161565,161566,161578,2021-07-14 23:40:00,2021-07-14 23:45:00,2021-07-14 23:50:00,2021-07-15 00:50:00,1,lvrt_r0,12
162042,162043,162044,162056,2021-07-16 15:30:00,2021-07-16 15:35:00,2021-07-16 15:40:00,2021-07-16 16:40:00,-1,lvrt_r0,12
162377,162378,162379,162391,2021-07-17 19:25:00,2021-07-17 19:30:00,2021-07-17 19:35:00,2021-07-17 20:35:00,-1,lvrt_r0,12
162596,162597,162598,162610,2021-07-18 13:40:00,2021-07-18 13:45:00,2021-07-18 13:50:00,2021-07-18 14:50:00,1,lvrt_r0,12
162851,162852,162853,162865,2021-07-19 10:55:00,2021-07-19 11:00:00,2021-07-19 11:05:00,2021-07-19 12:05:00,1,lvrt_r0,12
163521,163522,163523,163535,2021-07-21 18:45:00,2021-07-21 18:50:00,2021-07-21 18:55:00,2021-07-21 19:55:00,-1,lvrt_r0,12
163653,163654,163655,163667,2021-07-22 05:45:00,2021-07-22 05:50:00,2021-07-22 05:55:00,2021-07-22 06:55:00,1,lvrt_r0,12
163760,163761,163762,163774,2021-07-22 14:40:00,2021-07-22 14:45:00,2021-07-22 14:50:00,2021-07-22 15:50:00,1,lvrt_r0,12
163895,163896,163897,163909,2021-07-23 01:55:00,2021-07-23 02:00:00,2021-07-23 02:05:00,2021-07-23 03:05:00,-1,lvrt_r0,12
164126,164127,164128,164140,2021-07-23 21:10:00,2021-07-23 21:15:00,2021-07-23 21:20:00,2021-07-23 22:20:00,-1,lvrt_r0,12
164761,164762,164763,164775,2021-07-26 02:05:00,2021-07-26 02:10:00,2021-07-26 02:15:00,2021-07-26 03:15:00,1,lvrt_r0,12
164930,164931,164932,164944,2021-07-26 16:10:00,2021-07-26 16:15:00,2021-07-26 16:20:00,2021-07-26 17:20:00,-1,lvrt_r0,12
165035,165036,165037,165049,2021-07-27 00:55:00,2021-07-27 01:00:00,2021-07-27 01:05:00,2021-07-27 02:05:00,-1,lvrt_r0,12
165092,165093,165094,165106,2021-07-27 05:40:00,2021-07-27 05:45:00,2021-07-27 05:50:00,2021-07-27 06:50:00,1,lvrt_r0,12
165554,165555,165556,165568,2021-07-28 20:10:00,2021-07-28 20:15:00,2021-07-28 20:20:00,2021-07-28 21:20:00,-1,lvrt_r0,12
165629,165630,165631,165643,2021-07-29 02:25:00,2021-07-29 02:30:00,2021-07-29 02:35:00,2021-07-29 03:35:00,-1,lvrt_r0,12
165735,165736,165737,165749,2021-07-29 11:15:00,2021-07-29 11:20:00,2021-07-29 11:25:00,2021-07-29 12:25:00,1,lvrt_r0,12
166438,166439,166440,166452,2021-07-31 21:50:00,2021-07-31 21:55:00,2021-07-31 22:00:00,2021-07-31 23:00:00,-1,lvrt_r0,12
166934,166935,166936,166948,2021-08-02 15:10:00,2021-08-02 15:15:00,2021-08-02 15:20:00,2021-08-02 16:20:00,-1,lvrt_r0,12
167063,167064,167065,167077,2021-08-03 01:55:00,2021-08-03 02:00:00,2021-08-03 02:05:00,2021-08-03 03:05:00,1,lvrt_r0,12
167273,167274,167275,167287,2021-08-03 19:25:00,2021-08-03 19:30:00,2021-08-03 19:35:00,2021-08-03 20:35:00,-1,lvrt_r0,12
167378,167379,167380,167392,2021-08-04 04:10:00,2021-08-04 04:15:00,2021-08-04 04:20:00,2021-08-04 05:20:00,1,lvrt_r0,12
167426,167427,167428,167440,2021-08-04 08:10:00,2021-08-04 08:15:00,2021-08-04 08:20:00,2021-08-04 09:20:00,-1,lvrt_r0,12
167444,167445,167446,167458,2021-08-04 09:40:00,2021-08-04 09:45:00,2021-08-04 09:50:00,2021-08-04 10:50:00,-1,lvrt_r0,12
168395,168396,168397,168409,2021-08-07 16:55:00,2021-08-07 17:00:00,2021-08-07 17:05:00,2021-08-07 18:05:00,-1,lvrt_r0,12
168421,168422,168423,168435,2021-08-07 19:05:00,2021-08-07 19:10:00,2021-08-07 19:15:00,2021-08-07 20:15:00,-1,lvrt_r0,12
169596,169597,169598,169610,2021-08-11 21:00:00,2021-08-11 21:05:00,2021-08-11 21:10:00,2021-08-11 22:10:00,1,lvrt_r0,12
169650,169651,169652,169664,2021-08-12 01:30:00,2021-08-12 01:35:00,2021-08-12 01:40:00,2021-08-12 02:40:00,-1,lvrt_r0,12
169809,169810,169811,169823,2021-08-12 14:45:00,2021-08-12 14:50:00,2021-08-12 14:55:00,2021-08-12 15:55:00,1,lvrt_r0,12
169858,169859,169860,169872,2021-08-12 18:50:00,2021-08-12 18:55:00,2021-08-12 19:00:00,2021-08-12 20:00:00,-1,lvrt_r0,12
170240,170241,170242,170254,2021-08-14 02:40:00,2021-08-14 02:45:00,2021-08-14 02:50:00,2021-08-14 03:50:00,1,lvrt_r0,12
170809,170810,170811,170823,2021-08-16 02:05:00,2021-08-16 02:10:00,2021-08-16 02:15:00,2021-08-16 03:15:00,-1,lvrt_r0,12
171531,171532,171533,171545,2021-08-18 14:15:00,2021-08-18 14:20:00,2021-08-18 14:25:00,2021-08-18 15:25:00,-1,lvrt_r0,12
172030,172031,172032,172044,2021-08-20 07:50:00,2021-08-20 07:55:00,2021-08-20 08:00:00,2021-08-20 09:00:00,1,lvrt_r0,12
172133,172134,172135,172147,2021-08-20 16:25:00,2021-08-20 16:30:00,2021-08-20 16:35:00,2021-08-20 17:35:00,-1,lvrt_r0,12
173144,173145,173146,173158,2021-08-24 04:40:00,2021-08-24 04:45:00,2021-08-24 04:50:00,2021-08-24 05:50:00,-1,lvrt_r0,12
173751,173752,173753,173765,2021-08-26 07:15:00,2021-08-26 07:20:00,2021-08-26 07:25:00,2021-08-26 08:25:00,1,lvrt_r0,12
175188,175189,175190,175202,2021-08-31 07:00:00,2021-08-31 07:05:00,2021-08-31 07:10:00,2021-08-31 08:10:00,1,lvrt_r0,12
175473,175474,175475,175487,2021-09-01 06:45:00,2021-09-01 06:50:00,2021-09-01 06:55:00,2021-09-01 07:55:00,-1,lvrt_r0,12
176343,176344,176345,176357,2021-09-04 07:15:00,2021-09-04 07:20:00,2021-09-04 07:25:00,2021-09-04 08:25:00,1,lvrt_r0,12
176444,176445,176446,176458,2021-09-04 15:40:00,2021-09-04 15:45:00,2021-09-04 15:50:00,2021-09-04 16:50:00,1,lvrt_r0,12
176593,176594,176595,176607,2021-09-05 04:05:00,2021-09-05 04:10:00,2021-09-05 04:15:00,2021-09-05 05:15:00,-1,lvrt_r0,12
176607,176608,176609,176621,2021-09-05 05:15:00,2021-09-05 05:20:00,2021-09-05 05:25:00,2021-09-05 06:25:00,1,lvrt_r0,12
176620,176621,176622,176634,2021-09-05 06:20:00,2021-09-05 06:25:00,2021-09-05 06:30:00,2021-09-05 07:30:00,1,lvrt_r0,12
176979,176980,176981,176993,2021-09-06 12:15:00,2021-09-06 12:20:00,2021-09-06 12:25:00,2021-09-06 13:25:00,-1,lvrt_r0,12
177062,177063,177064,177076,2021-09-06 19:10:00,2021-09-06 19:15:00,2021-09-06 19:20:00,2021-09-06 20:20:00,-1,lvrt_r0,12
177652,177653,177654,177666,2021-09-08 20:20:00,2021-09-08 20:25:00,2021-09-08 20:30:00,2021-09-08 21:30:00,-1,lvrt_r0,12
177893,177894,177895,177907,2021-09-09 16:25:00,2021-09-09 16:30:00,2021-09-09 16:35:00,2021-09-09 17:35:00,-1,lvrt_r0,12
178235,178236,178237,178249,2021-09-10 20:55:00,2021-09-10 21:00:00,2021-09-10 21:05:00,2021-09-10 22:05:00,1,lvrt_r0,12
178943,178944,178945,178957,2021-09-13 07:55:00,2021-09-13 08:00:00,2021-09-13 08:05:00,2021-09-13 09:05:00,-1,lvrt_r0,12
179328,179329,179330,179342,2021-09-14 16:00:00,2021-09-14 16:05:00,2021-09-14 16:10:00,2021-09-14 17:10:00,-1,lvrt_r0,12
180399,180400,180401,180413,2021-09-18 09:15:00,2021-09-18 09:20:00,2021-09-18 09:25:00,2021-09-18 10:25:00,-1,lvrt_r0,12
180603,180604,180605,180617,2021-09-19 02:15:00,2021-09-19 02:20:00,2021-09-19 02:25:00,2021-09-19 03:25:00,-1,lvrt_r0,12
181147,181148,181149,181161,2021-09-20 23:35:00,2021-09-20 23:40:00,2021-09-20 23:45:00,2021-09-21 00:45:00,1,lvrt_r0,12
181276,181277,181278,181290,2021-09-21 10:20:00,2021-09-21 10:25:00,2021-09-21 10:30:00,2021-09-21 11:30:00,-1,lvrt_r0,12
181622,181623,181624,181636,2021-09-22 15:10:00,2021-09-22 15:15:00,2021-09-22 15:20:00,2021-09-22 16:20:00,-1,lvrt_r0,12
181705,181706,181707,181719,2021-09-22 22:05:00,2021-09-22 22:10:00,2021-09-22 22:15:00,2021-09-22 23:15:00,-1,lvrt_r0,12
182081,182082,182083,182095,2021-09-24 05:25:00,2021-09-24 05:30:00,2021-09-24 05:35:00,2021-09-24 06:35:00,-1,lvrt_r0,12
182212,182213,182214,182226,2021-09-24 16:20:00,2021-09-24 16:25:00,2021-09-24 16:30:00,2021-09-24 17:30:00,-1,lvrt_r0,12
182227,182228,182229,182241,2021-09-24 17:35:00,2021-09-24 17:40:00,2021-09-24 17:45:00,2021-09-24 18:45:00,-1,lvrt_r0,12
182273,182274,182275,182287,2021-09-24 21:25:00,2021-09-24 21:30:00,2021-09-24 21:35:00,2021-09-24 22:35:00,1,lvrt_r0,12
182504,182505,182506,182518,2021-09-25 16:40:00,2021-09-25 16:45:00,2021-09-25 16:50:00,2021-09-25 17:50:00,1,lvrt_r0,12
